Sector,Gas,Activity,Additional aggregation,Category,Year,Emissions
Waste,N2O,Energy,Incinerated Waste,Waste Sector RDF (energy),2002,0
Waste,N2O,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),2002,0
Waste,N2O,Energy,Incinerated Waste,Sludge Incineration (energy),2002,1.3748
Waste,N2O,Energy,Associated Incinerator Fuels,Bituminous coal,2002,0
Waste,N2O,Energy,Associated Incinerator Fuels,Wood,2002,0
Waste,N2O,Energy,Associated Incinerator Fuels,Natural gas-steam,2002,0.3963
Waste,N2O,Energy,Associated Incinerator Fuels,Propane,2002,0
Waste,N2O,Energy,Associated Incinerator Fuels,Distillate fuel oil-steam,2002,0.005
Waste,N2O,Energy,Associated Incinerator Fuels,Natural gas-internal combustion engine,2002,0
Waste,N2O,Energy,Associated Incinerator Fuels,Distillate fuel oil-internal combustion,2002,0.0078
Waste,N2O,Energy,Waste Processing,Landfill Operations (energy),2002,0.3934
Waste,N2O,Energy,Waste Processing,Yard Waste Preprocessing (energy),2002,0.0734
Waste,N2O,Energy,Waste Processing,MMSW Compost Preprocessing (energy),2002,0.0026
Waste,N2O,Energy,Waste Processing,MRF (energy),2002,0.2244
Waste,N2O,Energy,Waste Processing,RDF Processing (energy),2002,0.0659
Waste,N2O,Energy,Waste Processing,Incinerator Ash Disposal (energy),2002,0
Waste,N2O,Energy,Waste Processing,Hazardous Waste (energy),2002,13.0878
Waste,N2O,Waste,,LFG Combustion/Flaring,2002,0.1157
Waste,N2O,Waste,,Rural Open Burning,2002,9.8929
Waste,N2O,Waste,,Medical Waste Incineration,2002,0.5852
Waste,N2O,Waste,,Misc. Industrial/Comm Waste Incineration,2002,0
Waste,N2O,Waste,,Municipal Wastewater,2002,307.8817
Waste,N2O,Waste,,Biosolids Land Application,2002,71.5227
Waste,N2O,Waste,,MMSW Waste Composting ,2002,6.3726
Waste,CH4,Energy,Incinerated Waste,Waste Sector RDF (energy),2002,0
Waste,CH4,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),2002,0
Waste,CH4,Energy,Incinerated Waste,Sludge Incineration (energy),2002,263.1805
Waste,CH4,Energy,Associated Incinerator Fuels,Bituminous coal,2002,0
Waste,CH4,Energy,Associated Incinerator Fuels,Wood,2002,0
Waste,CH4,Energy,Associated Incinerator Fuels,Natural gas-steam,2002,0.3963
Waste,CH4,Energy,Associated Incinerator Fuels,Propane,2002,0
Waste,CH4,Energy,Associated Incinerator Fuels,Distillate fuel oil-steam,2002,0.0025
Waste,CH4,Energy,Associated Incinerator Fuels,Natural gas-internal combustion engine,2002,0
Waste,CH4,Energy,Associated Incinerator Fuels,Distillate fuel oil-internal combustion,2002,0.0147
Waste,CH4,Energy,Waste Processing,Landfill Operations (energy),2002,0.8852
Waste,CH4,Energy,Waste Processing,Yard Waste Preprocessing (energy),2002,0.1651
Waste,CH4,Energy,Waste Processing,MMSW Compost Preprocessing (energy),2002,0.0059
Waste,CH4,Energy,Waste Processing,MRF (energy),2002,0.505
Waste,CH4,Energy,Waste Processing,RDF Processing (energy),2002,0.1482
Waste,CH4,Energy,Waste Processing,Incinerator Ash Disposal (energy),2002,0
Waste,CH4,Waste,,LFG Combustion/Flaring,2002,238.8139
Waste,CH4,Waste,,Rural Open Burning,2002,428.694
Waste,CH4,Waste,,Municipal Wastewater,2002,17067.3523
Waste,CH4,Waste,,MMSW composting,2002,67.336
Waste,CH4,Waste,,MMSW Landfills,2002,110396.9961
Waste,CH4,Waste,,Industrial Landfills,2002,5652.7465
Waste,CO2,Energy,Incinerated Waste,Waste Sector RDF (energy),2002,0
Waste,CO2,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),2002,0
Waste,CO2,Energy,Associated Incinerator Fuels,Bituminous coal,2002,0
Waste,CO2,Energy,Associated Incinerator Fuels,Natural gas-steam,2002,23284.2022
Waste,CO2,Energy,Associated Incinerator Fuels,Residual fuel oil,2002,7201.7319
Waste,CO2,Energy,Associated Incinerator Fuels,Waste solvent,2002,18633.3102
Waste,CO2,Energy,Associated Incinerator Fuels,Propane,2002,0
Waste,CO2,Energy,Associated Incinerator Fuels,Distillate fuel oil-steam,2002,1581.9765
Waste,CO2,Energy,Associated Incinerator Fuels,Natural gas-internal combustion engine,2002,0
Waste,CO2,Energy,Associated Incinerator Fuels,Distillate fuel oil-internal combustion,2002,272.4195
Waste,CO2,Energy,Waste Processing,Landfill Operations (energy),2002,15753.3035
Waste,CO2,Energy,Waste Processing,Yard Waste Preprocessing (energy),2002,2937.7465
Waste,CO2,Energy,Waste Processing,MMSW Compost Preprocessing (energy),2002,104.6143
Waste,CO2,Energy,Waste Processing,MRF (energy),2002,8986.8641
Waste,CO2,Energy,Waste Processing,RDF Processing (energy),2002,2638.0738
Waste,CO2,Energy,Waste Processing,Incinerator Ash Disposal (energy),2002,0
Waste,CO2,Energy,Waste Processing,Hazardous Waste (energy),2002,126857.6404
Waste,CO2,Waste,,Rural Open Burning,2002,21586.7189
Waste,CO2,Waste,,Medical Waste Incineration,2002,4420.3086
Waste,CO2,Waste,,Misc. Industrial/Comm Waste Incineration,2002,0
Waste,CO2,Waste,,Limestone use,2002,0
Waste,CO2,Waste,,Sequestration in demolition/construction/landfills,2002,-1094731.03
Waste,CO,Energy,Incinerated Waste,Waste Sector RDF (energy),2002,0
Waste,CO,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),2002,0
Waste,CO,Energy,Incinerated Waste,Sludge Incineration (energy),2002,647.442
Waste,CO,Energy,Waste Processing,Landfill Operations (energy),2002,81.2132
Waste,CO,Energy,Waste Processing,Yard Waste Preprocessing (energy),2002,15.145
Waste,CO,Energy,Waste Processing,MMSW Compost Preprocessing (energy),2002,0.5393
Waste,CO,Energy,Waste Processing,MRF (energy),2002,46.3301
Waste,CO,Energy,Waste Processing,RDF Processing (energy),2002,13.6001
Waste,CO,Energy,Waste Processing,Incinerator Ash Disposal (energy),2002,0
Waste,CO,Waste,,LFG Flaring,2002,78.16
Waste,CO,Waste,,Rural Open Burning,2002,24732.6
Waste,CO,Waste,,Medical Waste Incineration,2002,21.56
Waste,CO,Waste,,Soil Roasting,2002,0.409
Waste,CO,Waste,,Hazardous Waste,2002,3.35
Waste,Biogenic CO2,Biomass,,RDF,2002,0
Waste,Biogenic CO2,Biomass,,MMSW-mass burn,2002,0
Waste,Biogenic CO2,Biomass,,Wood,2002,0
Waste,Biogenic CO2,Biomass,,Dried municipal sludge,2002,112405.1397
Waste,Biogenic CO2,Biomass,,Biodiesel,2002,0
Waste,Biogenic CO2,Biomass,,LFG (energy production),2002,83273.5901
Waste,Biogenic CO2,Biomass,,Rural open burning,2002,35662.3626
Waste,Biogenic CO2,Biomass,,Commercial/industrial incineration,2002,0
Waste,Biogenic CO2,Biomass,,Medical waste incineration,2002,3906.1652
Waste,Biogenic CO2,Biomass,,MMSW landfills,2002,445786.7008
Waste,Biogenic CO2,Biomass,,Industrial landfills,2002,31178.218
Waste,Biogenic CO2,Biomass,,LFG flaring,2002,61464.0593
Waste,Biogenic CO2,Biomass,,WWTP gas flaring,2002,6013.6469
Waste,Biogenic CO2,Biomass,,WWTP ,2002,28639.1298
Residential,N2O,Energy,,Coal,2002,0.0968
Residential,N2O,Energy,,Oil,2002,9.7196
Electricity Generation,CO,Energy,,Natural gas,1999,643.9482
Residential,N2O,Energy,,Other,2002,49.8375
Residential,N2O,other,,Lawn Fertilizer,2002,89.2237
Residential,CH4,Energy,,Coal,2002,19.357
Residential,CH4,Energy,,Oil,2002,222.4906
Electricity Generation,CO,Energy,,Natural gas,2003,641.4818
Residential,CH4,Energy,,Other,2002,3737.8157
Residential,CO2,Energy,,Coal,2002,5706.5241
Residential,CO2,Energy,,Oil,2002,2150785.508
Transportation,Butane,Energy,,Natural Gas Transmission,1997,640.8405
Residential,CO2,other,,"Soaps, detergents, shampoos",2002,98033.3051
Residential,CO2,other,,Food additives,2002,13455.5517
Residential,CO2,other,,Sequestration in housing units,2002,-1217939.864
Residential,CO,Energy,,Coal,2002,1.1712
Residential,CO,Energy,,Oil,2002,586.8828
Transportation,Butane,Energy,,Natural Gas Transmission,1998,640.6878
Residential,CO,Energy,,Other,2002,79585.9187
Residential,Ethane,Energy,,Other,2002,234.35
Residential,HFC-134a,Energy,,Refrigeration,2002,0.7329
Residential,HFC-134a,Energy,,Air conditioning,2002,0
Residential,HFC-32,Energy,,Air conditioning,2002,0.3416
Residential,HFC-125,Energy,,Air conditioning,2002,0.3416
Residential,Biomass CO2,Biomass,,Solid biomass,2002,1522159.542
Industrial,N2O,Energy,Stationary source,Coal,2002,33.1853
Industrial,N2O,Energy,Stationary source,Oil,2002,25.8683
Residential,CH4,Energy,,Natural gas,1999,634.4019
Industrial,N2O,Energy,Stationary source,Other,2002,80.809
Industrial,N2O,Energy,Off-highway vehicle,Oil,2002,20.1015
Industrial,N2O,Energy,Off-highway vehicle,Other,2002,0.2518
Industrial,CH4,Energy,Stationary source,Coal,2002,221.2356
Industrial,CH4,Energy,Stationary source,Oil,2002,163.299
Transportation,Butane,Energy,,Natural Gas Transmission,2001,630.522
Industrial,CH4,Energy,Stationary source,Other,2002,486.6099
Industrial,CH4,Energy,Off-highway vehicle,Oil,2002,45.2283
Industrial,CH4,Energy,Off-highway vehicle,Other,2002,0.5665
Industrial,CH4,Energy,,Coal storage,2002,178.8233
Industrial,CH4,Energy,,Oil Refining,2002,1550.3335
Industrial,CH4,other,,Peat mining,2002,934.2634
Industrial,CH4,other,,Industrial wastewater treatment,2002,7079.1235
Industrial,CO2,Energy,,Coal,2002,2144154.976
Industrial,CO2,Energy,,Oil,2002,6378413.197
Residential,CH4,Energy,,Natural gas,2006,623.3735
Industrial,CO2,other,,Taconite induration ,2002,1516930.198
Industrial,CO2,other,,Steel production,2002,40264.2008
Industrial,CO2,other,,Ammonia Manufacture,2002,0
Industrial,CO2,other,,Glass manufacture,2002,12588.1177
Industrial,CO2,other,,Secondary lead production,2002,6867.42
Industrial,CO2,other,,Paraffinic wax consumption,2002,28047.192
Industrial,CO2,other,,Peat Mining/Use,2002,86387.0727
Industrial,CO2,other,,Industrial solvent release,2002,24696.1972
Industrial,CO2,other,,Other industrial VOC and TRI releases,2002,108559.1786
Industrial,CO,Energy,,Coal,2002,2342.7042
Industrial,CO,Energy,,Oil,2002,39800.8202
Residential,CH4,Energy,,Natural gas,1991,620.4846
Industrial,CO,Energy,,Other,2002,59875.7589
Industrial,CO,Energy,,Oil Refining,2002,7151.669
Industrial,CO,other,,Other industrial process,2002,8379.4851
Industrial,CO as CO2,Energy,,Oil Refining,2002,11243.0673
Industrial,CO as CO2,other,,Other industrial process,2002,13173.3048
Industrial,HFCs,other,,Insulating foam manufacture,2002,0
Industrial,SF6,other,,Magnesium casting,2002,12.6513
Industrial,Biomass CO2,Biomass,,Solid biomass,2002,2713821.228
Industrial,Biomass CO2,Biomass,,Liquid biofuels,2002,9622.6698
Industrial,Biomass CO2,Biomass,,Biogas,2002,20745.6528
Transportation,N2O,Energy,,Passenger Cars,2002,1383.6443
Transportation,N2O,Energy,,Light-Duty Trucks,2002,1710.1321
Transportation,N2O,Energy,,Heavy-Duty Trucks,2002,59.4766
Transportation,N2O,Energy,,School Bus,2002,3.3097
Transportation,N2O,Energy,,Transit Bus,2002,0.4035
Transportation,N2O,Energy,,Motorcycle,2002,2.6778
Transportation,N2O,Energy,,RV,2002,7.0779
Transportation,N2O,Energy,,Federal Bus,2002,0.0046
Transportation,N2O,Energy,,Railroad,2002,14.7201
Transportation,N2O,Energy,,Marine,2002,19.9858
Transportation,N2O,Energy,,Military and Other Off-highway,2002,0
Transportation,N2O,Energy,,Aviation,2002,146.9001
Transportation,Butane,Energy,,Natural Gas Transmission,1996,616.9863
Transportation,CH4,Energy,,Passenger Cars,2002,1257.2182
Transportation,CH4,Energy,,Light-Duty Trucks,2002,1193.4812
Transportation,CH4,Energy,,Heavy-Duty Trucks,2002,87.9683
Transportation,CH4,Energy,,School Bus,2002,1.6897
Transportation,CH4,Energy,,Transit Bus,2002,0.4287
Transportation,CH4,Energy,,Motorcycle,2002,26.9663
Transportation,CH4,Energy,,RV,2002,4.3194
Transportation,CH4,Energy,,Federal Bus,2002,0.0027
Transportation,CH4,Energy,,Railroad,2002,46.0003
Transportation,CH4,Energy,,Marine,2002,31.7549
Transportation,CH4,Energy,,Aviation,2002,181.4202
Electricity Generation,CO,Energy,,Natural gas,2002,607.748
Transportation,CO2,Energy,,Passenger Cars,2002,11342278.16
Transportation,CO2,Energy,,Light-Duty Trucks,2002,12206391.59
Transportation,CO2,Energy,,Heavy-Duty Trucks,2002,6733911.021
Transportation,CO2,Energy,,School Bus,2002,94258.069
Transportation,CO2,Energy,,Transit Bus,2002,182799.7833
Transportation,CO2,Energy,,Motorcycle,2002,55676.6017
Transportation,CO2,Energy,,RV,2002,264749.2056
Transportation,CO2,Energy,,Federal Bus,2002,31.1502
Transportation,CO2,Energy,,Railroad,2002,589402.34
Transportation,CO2,Energy,,Marine,2002,577640.9656
Transportation,CO2,Energy,,Military and Other Off-highway,2002,66058.0812
Transportation,CO2,Energy,,Aviation,2002,4655282.566
Residential,CH4,Energy,,Natural gas,1992,600.8945
Transportation,CO,Energy,,Passenger Cars,2002,645308.5877
Transportation,CO,Energy,,Light-Duty Trucks,2002,602054.4987
Transportation,CO,Energy,,Heavy-Duty Trucks,2002,69051.0222
Transportation,CO,Energy,,Railroad,2002,2686.0576
Transportation,CO,Energy,,Marine,2002,5725.0802
Transportation,CO,Energy,,Military and Other Off-highway,2002,433047.2611
Transportation,CO,Energy,,Aviation,2002,9552.128
Residential,CH4,Energy,,Natural gas,1998,588.9366
Transportation,Butane,Energy,,Natural Gas Transmission,1995,577.9567
Transportation,Butane,Energy,,Natural Gas Transmission,1993,567.4772
Transportation,Butane,Energy,,Natural Gas Transmission,1994,565.0551
Transportation,HFC-134a,Energy,,MAC,2002,483.9907
Transportation,Biomass CO2,Biomass,,Passenger Cars,2002,656252.4305
Transportation,Biomass CO2,Biomass,,Light-Duty Trucks,2002,686804.9675
Transportation,Biomass CO2,Biomass,,Heavy-Duty Trucks,2002,16058.5021
Transportation,Biomass CO2,Biomass,,School Bus,2002,483.8498
Transportation,Biomass CO2,Biomass,,Transit Bus,2002,28.7628
Transportation,Biomass CO2,Biomass,,Motorcycle,2002,3218.7314
Transportation,Biomass CO2,Biomass,,RV,2002,8965.6885
Transportation,Biomass CO2,Biomass,,Federal Bus,2002,1.8086
Transportation,Biomass CO2,Biomass,,Marine,2002,22820.0724
Transportation,Biomass CO2,Biomass,,Military and Other Off-highway,2002,3704.1062
Transportation,Biomass CO2,Biomass,,Other,2002,0
Agriculture,N2O,Energy,,Oil,2003,37.8716
Agriculture,N2O,Energy,,Other,2003,0.5047
Agriculture,N2O,Agriculture,,Agricultural Burning,2003,121.5992
Agriculture,N2O,Agriculture,,Crop Residues ,2003,5575.2284
Agriculture,N2O,Agriculture,,Cultivated Histosols,2003,1011.0492
Agriculture,N2O,Agriculture,,Deposition ,2003,1562.8169
Agriculture,N2O,Agriculture,,Feedlot ,2003,3055.7583
Agriculture,N2O,Agriculture,,Fertilizer ,2003,11513.562
Agriculture,N2O,Agriculture,,Legumes ,2003,6705.8831
Agriculture,N2O,Agriculture,,Prescribed Burn ,2003,382.2295
Agriculture,N2O,Agriculture,,Manure Soil Applications ,2003,2296.218
Agriculture,N2O,Agriculture,,Runoff ,2003,4361.6269
Agriculture,N2O,Agriculture,,Wildfire ,2003,167.5998
Agriculture,CH4,Energy,,Oil,2003,259.8709
Agriculture,CH4,Energy,,Other,2003,2.839
Agriculture,CH4,Agriculture,,Agricultural Burning,2003,3019.1946
Agriculture,CH4,Agriculture,,Manure ,2003,99197.3406
Agriculture,CH4,Agriculture,,Prescribed Burn ,2003,7096.8573
Agriculture,CH4,Agriculture,,Ruminants ,2003,214996.9707
Agriculture,CH4,Agriculture,,Wild Rice ,2003,3023.9311
Agriculture,CH4,Agriculture,,Wildfire ,2003,3111.8273
Agriculture,CO2,Energy,,Oil,2003,2155808.335
Agriculture,CO2,Agriculture,,Erosion ,2003,99045.8843
Agriculture,CO2,Agriculture,,Histosol Cultivation ,2003,5158284.304
Agriculture,CO2,Agriculture,,Liming of Fields ,2003,32886.642
Agriculture,CO2,Agriculture,,Urea Applications ,2003,411822.8856
Agriculture,CO,Energy,,Energy,2003,28216.4499
Agriculture,Biomass CO2,Biomass,,Ethanol,2003,19290.9991
Agriculture,Biomass CO2,Biomass,,Biodiesel,2003,0
Agriculture,Biomass CO2,Agriculture,,Prescribed Burn ,2003,2636964.186
Commercial,N2O,Energy,,Coal,2003,1.7722
Commercial,N2O,Energy,,Oil,2003,4.0246
Residential,CH4,Energy,,Natural gas,1990,562.0065
Commercial,N2O,Energy,,Other,2003,5.6241
Commercial,N2O,other,,Medical Uses,2003,268.4241
Commercial,CH4,Energy,,Coal,2003,11.8148
Commercial,CH4,Energy,,Oil,2003,79.6904
Transportation,Butane,Energy,,Natural Gas Transmission,1992,557.9007
Commercial,CH4,Energy,,Other,2003,418.9415
Commercial,CO2,Energy,,Coal,2003,114707.5162
Commercial,CO2,Energy,,Oil,2003,690647.1827
Transportation,Butane,Energy,,Natural Gas Transmission,1990,522.5514
Commercial,CO2,Energy,,Other,2003,0
Commercial,CO2,other,,Limestone use,2003,1295.3333
Commercial,CO2,other,,Solvent uses,2003,73232.6961
Commercial,CO,Energy,,Coal,2003,379.6397
Commercial,CO,Energy,,Oil,2003,934.6163
Electricity Generation,CO,Energy,,Natural gas,1998,515.093
Commercial,CO,Energy,,Other,2003,591.2105
Commercial,Biomass CO2,Biomass,,Solid biomass,2003,170272.7219
Commercial,Biomass CO2,Biomass,,Liquid biofuels,2003,6648.069
Electricity Generation,N2O,Energy,,Coal,2003,341.9247
Electricity Generation,N2O,Energy,,Oil,2003,123.1106
Commercial,CH4,Energy,,Natural gas,2008,512.7004
Electricity Generation,N2O,Energy,,Other,2003,212.5694
Electricity Generation,N2O,Energy,,Energy-Net Electricity Imports,2003,210.7138
Electricity Generation,CH4,Energy,,Coal,2003,282.392
Electricity Generation,CH4,Energy,,Oil,2003,17.2743
Transportation,Butane,Energy,,Natural Gas Transmission,1991,504.9064
Electricity Generation,CH4,Energy,,Other,2003,385.8404
Electricity Generation,CH4,Energy,,Hydroelectric,2003,212.4047
Electricity Generation,CH4,Energy,,Coal storage,2003,3200.8648
Electricity Generation,CH4,Energy,,Energy-Net Electricity Imports,2003,1228.6901
Electricity Generation,CO2,Energy,,Coal,2003,40670337.15
Electricity Generation,CO2,Energy,,Oil,2003,1045429.953
Commercial,CH4,Energy,,Natural gas,2003,504.7209
Electricity Generation,CO2,Energy,,Other,2003,571936.1193
Electricity Generation,CO2,Energy,,FGD,2003,2167.5241
Electricity Generation,CO2,Energy,,Energy-Net Electricity Imports,2003,12780013.75
Electricity Generation,CO,Energy,,Coal,2003,6208.3644
Electricity Generation,CO,Energy,,Oil,2003,205.3029
Commercial,CH4,Energy,,Natural gas,2002,503.4507
Electricity Generation,CO,Energy,,Other,2003,1550.95
Electricity Generation,CO,Energy,,Energy-Net Electricity Imports,2003,2524.2045
Electricity Generation,SF6,Energy,,Energy,2003,14.8717
Electricity Generation,SF6,Energy,,Energy-Net Electricity Imports,2003,4.3619
Electricity Generation,Biomass CO2,Biomass,,Solid biomass,2003,1718091.654
Electricity Generation,Biomass CO2,Biomass,,Liquid biofuels,2003,0
Electricity Generation,Biomass CO2,Biomass,,Biogas,2003,91680.3765
Waste,N2O,Energy,Incinerated Waste,Waste Sector RDF (energy),2003,0
Waste,N2O,Energy,Incinerated Waste,Waste Sector Mass Burn (energy),2003,0
Waste,N2O,Energy,Incinerated Waste,Sludge Incineration (energy),2003,1.4919
Waste,N2O,Energy,Associated Incinerator Fuels,Bituminous coal,2003,0
Waste,N2O,Energy,Associated Incinerator Fuels,Wood,2003,0
Waste,N2O,Energy,Associated Incinerator Fuels,Natural gas-steam,2003,0.6259
Waste,N2O,Energy,Associated Incinerator Fuels,Propane,2003,0.0127
Waste,N2O,Energy,Associated Incinerator Fuels,Distillate fuel oil-steam,2003,0.0223
Waste,N2O,Energy,Associated Incinerator Fuels,Natural gas-internal combustion engine,2003,0
Waste,N2O,Energy,Associated Incinerator Fuels,Distillate fuel oil-internal combustion,2003,0.0037
Waste,N2O,Energy,Waste Processing,Landfill Operations (energy),2003,0.3656
Waste,N2O,Energy,Waste Processing,Yard Waste Preprocessing (energy),2003,0.0734
Waste,N2O,Energy,Waste Processing,MMSW Compost Preprocessing (energy),2003,0.003
Waste,N2O,Energy,Waste Processing,MRF (energy),2003,0.2277
Waste,N2O,Energy,Waste Processing,RDF Processing (energy),2003,0.0634
Waste,N2O,Energy,Waste Processing,Incinerator Ash Disposal (energy),2003,0
Waste,N2O,Energy,Waste Processing,Hazardous Waste (energy),2003,14.6817
Waste,N2O,Waste,,LFG Combustion/Flaring,2003,0.1415
Waste,N2O,Waste,,Rural Open Burning,2003,9.7191
Waste,N2O,Waste,,Medical Waste Incineration,2003,0.4776
Waste,N2O,Waste,,Misc. Industrial/Comm Waste Incineration,2003,0
Waste,N2O,Waste,,Municipal Wastewater,2003,304.7118
Waste,N2O,Waste,,Biosolids Land Application,2003,80.8334
Waste,N2O,Waste,,MMSW Waste Composting ,2003,7.3107
